date,agent_id,agent_name,team,scheduled_hours,worked_hours,adherence_percent,occupancy_percent,absent_flag,calls_offered,calls_handled,calls_abandoned,aht_seconds,acw_seconds,hold_seconds,asa_seconds,service_level_percent,chats_offered,chats_handled,chat_duration_seconds,chat_sla_percent,chat_transfers,tickets_received,tickets_resolved,backlog_start,backlog_end,ticket_sla_percent,fcr_percent
2024-01-15,Agent_018,Agent_018,Tech Support,8.0,7.3,0.9519,0.5938,0,67,61,4,348,54,42,28,0.7172,21,19,308,0.6885,1,16,16,18,18,0.8892,0.7826
2024-01-15,Agent_019,Agent_019,Tech Support,8.0,7.62,0.9654,0.6768,0,45,43,2,454,44,82,28,0.7847,10,8,222,0.8203,1,8,7,18,19,0.8495,0.7411
2024-01-15,Agent_020,Agent_020,Tech Support,8.0,7.34,0.9464,0.8646,0,69,65,3,346,44,17,17,0.8289,28,25,271,0.7297,1,5,4,10,11,0.9029,0.7448
2024-01-16,Agent_001,Agent_001,Support A,7.0,6.57,0.9503,0.98,0,38,33,3,375,45,62,5,0.9019,26,23,422,0.6634,3,16,16,15,15,0.9189,0.8073
2024-01-16,Agent_002,Agent_002,Support A,7.0,6.38,0.8874,0.9647,0,33,28,3,309,18,44,37,0.7943,14,13,365,0.5564,2,23,22,26,27,0.99,0.78
2024-01-16,Agent_003,Agent_003,Support A,6.0,5.72,0.9319,0.8296,0,55,51,4,268,62,78,28,0.7219,26,24,307,0.7079,0,23,20,23,26,0.9632,0.9144
2024-01-16,Agent_004,Agent_004,Support A,7.0,7.06,0.9542,0.7452,0,40,37,3,321,80,58,41,0.6851,13,12,288,0.7372,2,15,16,7,6,0.9756,0.7989
2024-01-16,Agent_005,Agent_005,Support A,7.0,6.61,0.9628,0.7685,0,78,73,4,275,45,29,40,0.6321,17,16,472,0.5681,2,11,9,7,9,0.8315,0.7551
2024-01-16,Agent_006,Agent_006,Support B,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-16,Agent_007,Agent_007,Support B,8.0,7.21,0.9322,0.7965,0,31,28,1,372,41,88,18,0.8266,17,14,452,0.6371,3,6,5,2,3,0.9336,0.8953
2024-01-16,Agent_008,Agent_008,Support B,8.0,7.69,0.9871,0.7264,0,59,50,8,390,10,34,30,0.7208,5,4,248,0.7303,0,16,15,19,20,0.7694,0.7183
2024-01-16,Agent_009,Agent_009,Support B,8.0,7.67,0.9697,0.887,0,26,23,1,380,70,34,17,0.7136,9,8,489,0.6035,0,12,12,3,3,0.9021,0.6105
2024-01-16,Agent_010,Agent_010,Support B,8.0,7.79,0.878,0.6866,0,49,45,2,213,42,47,24,0.7154,10,9,341,0.7053,0,17,17,18,18,0.99,0.7467
2024-01-16,Agent_011,Agent_011,Billing,7.0,6.78,0.9148,0.5967,0,28,26,0,342,41,38,8,0.9085,14,13,538,0.55,1,20,19,23,24,0.9671,0.6956
2024-01-16,Agent_012,Agent_012,Billing,8.0,7.91,0.9454,0.7814,0,67,58,7,333,38,95,8,0.7695,6,5,344,0.6698,1,6,4,7,9,0.99,0.6794
2024-01-16,Agent_013,Agent_013,Billing,8.0,7.8,0.9706,0.8488,0,39,37,1,303,56,58,22,0.7816,12,11,492,0.5912,1,22,19,28,31,0.8681,0.5589
2024-01-16,Agent_014,Agent_014,Billing,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-16,Agent_015,Agent_015,Billing,7.0,6.45,0.9489,0.8438,0,25,24,0,261,54,30,17,0.8411,13,12,492,0.6127,0,17,14,29,32,0.99,0.8056
2024-01-16,Agent_016,Agent_016,Tech Support,8.0,7.51,0.9253,0.7525,0,55,48,7,291,72,60,28,0.7585,27,25,386,0.7351,0,13,13,25,25,0.9275,0.96
2024-01-16,Agent_017,Agent_017,Tech Support,8.0,7.21,0.9863,0.799,0,35,33,1,305,10,56,5,0.8464,29,24,443,0.6256,3,9,7,14,16,0.9287,0.7007
2024-01-16,Agent_018,Agent_018,Tech Support,8.0,7.38,0.9082,0.7722,0,64,58,6,391,30,37,26,0.738,29,27,389,0.6634,1,12,12,26,26,0.99,0.818
2024-01-16,Agent_019,Agent_019,Tech Support,8.0,7.98,0.903,0.7473,0,63,55,6,308,37,77,26,0.7581,20,18,382,0.681,0,8,7,12,13,0.8434,0.7103
2024-01-16,Agent_020,Agent_020,Tech Support,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-17,Agent_001,Agent_001,Support A,7.0,6.39,0.9634,0.6947,0,51,44,6,328,46,62,27,0.7694,26,24,526,0.5747,2,17,17,1,1,0.9184,0.7599
2024-01-17,Agent_002,Agent_002,Support A,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-17,Agent_003,Agent_003,Support A,7.0,6.92,1.0085,0.7689,0,24,22,0,328,18,34,45,0.5755,26,22,464,0.55,2,12,10,0,2,0.86,0.7461
2024-01-17,Agent_004,Agent_004,Support A,8.0,7.28,0.8924,0.7925,0,48,41,6,344,40,57,25,0.6986,27,23,273,0.6822,1,15,15,3,3,0.908,0.6753
2024-01-17,Agent_005,Agent_005,Support A,7.0,7.06,0.904,0.7611,0,67,63,2,285,42,83,23,0.6929,7,6,452,0.6275,0,24,25,6,5,0.9487,0.7872
2024-01-17,Agent_006,Agent_006,Support B,8.0,7.35,0.947,0.8981,0,37,35,2,415,30,68,36,0.6462,21,19,532,0.627,0,18,14,19,23,0.7778,0.7086
2024-01-17,Agent_007,Agent_007,Support B,8.0,7.86,0.8946,0.7043,0,66,59,5,298,41,68,40,0.6359,29,26,305,0.7126,0,23,22,22,23,0.8918,0.6901
2024-01-17,Agent_008,Agent_008,Support B,8.0,7.3,0.9748,0.8034,0,38,32,6,331,49,45,29,0.7592,12,10,535,0.5746,1,6,5,5,6,0.8565,0.8232
2024-01-17,Agent_009,Agent_009,Support B,8.0,7.2,0.9023,0.8502,0,56,51,4,317,43,38,17,0.7971,14,13,425,0.6661,0,18,18,7,7,0.8555,0.7317
2024-01-17,Agent_010,Agent_010,Support B,9.0,8.77,0.9338,0.8567,0,69,61,8,371,48,48,12,0.8455,20,17,443,0.6592,1,18,17,8,9,0.8935,0.6627
2024-01-17,Agent_011,Agent_011,Billing,8.0,7.68,0.9203,0.7207,0,24,20,4,343,38,55,31,0.6869,29,26,509,0.6732,1,21,20,16,17,0.8224,0.873
2024-01-17,Agent_012,Agent_012,Billing,7.0,6.63,0.961,0.8186,0,33,30,1,289,46,25,9,0.8355,18,16,521,0.55,1,18,15,10,13,0.8461,0.7995
2024-01-17,Agent_013,Agent_013,Billing,8.0,7.83,0.926,0.8136,0,35,30,4,316,50,46,33,0.6801,22,19,335,0.6247,1,5,4,29,30,0.8525,0.824
2024-01-17,Agent_014,Agent_014,Billing,7.0,6.85,0.9718,0.7789,0,60,58,0,330,38,22,30,0.7128,16,15,388,0.6011,1,12,11,5,6,0.9824,0.8153
2024-01-17,Agent_015,Agent_015,Billing,9.0,8.49,0.9496,0.973,0,68,59,9,306,29,23,42,0.7065,7,6,574,0.55,1,16,14,6,8,0.8859,0.7647
2024-01-17,Agent_016,Agent_016,Tech Support,7.0,6.74,0.8831,0.8154,0,79,71,6,243,52,64,14,0.8484,16,13,342,0.7743,0,16,14,16,18,0.9582,0.8942
2024-01-17,Agent_017,Agent_017,Tech Support,8.0,7.5,0.9655,0.8082,0,27,25,0,346,20,59,18,0.8884,15,14,468,0.55,2,10,9,20,21,0.8333,0.8729
2024-01-17,Agent_018,Agent_018,Tech Support,7.0,7.08,0.9018,0.7927,0,29,27,1,384,37,63,13,0.8957,12,11,379,0.6594,0,23,22,28,29,0.9439,0.8684
2024-01-17,Agent_019,Agent_019,Tech Support,7.0,6.9,0.8296,0.7559,0,73,69,4,413,10,43,19,0.7983,27,25,585,0.55,5,12,11,14,15,0.8767,0.7461
2024-01-17,Agent_020,Agent_020,Tech Support,8.0,7.32,0.8802,0.9201,0,20,18,0,221,11,59,9,0.8507,11,10,540,0.5841,1,9,9,12,12,0.99,0.6366
2024-01-18,Agent_001,Agent_001,Support A,8.0,7.56,0.9127,0.9256,0,39,37,0,249,17,49,15,0.8435,20,19,299,0.668,1,15,12,1,4,0.824,0.6382
2024-01-18,Agent_002,Agent_002,Support A,8.0,7.21,0.9088,0.855,0,29,27,2,291,53,9,33,0.7573,12,10,410,0.6474,0,13,13,27,27,0.8943,0.8173
2024-01-18,Agent_003,Agent_003,Support A,9.0,8.66,0.8856,0.9062,0,67,59,6,452,18,19,10,0.8489,11,9,293,0.7263,0,17,16,23,24,0.9473,0.7685
2024-01-18,Agent_004,Agent_004,Support A,8.0,7.78,0.9863,0.8939,0,78,71,6,379,25,52,33,0.7598,12,11,307,0.5671,0,19,20,14,13,0.8606,0.8062
2024-01-18,Agent_005,Agent_005,Support A,9.0,8.24,0.9233,0.8562,0,50,47,1,332,53,72,26,0.7016,27,23,291,0.7754,1,12,12,18,18,0.8112,0.7004
2024-01-18,Agent_006,Agent_006,Support B,8.0,7.85,0.8716,0.7294,0,26,22,4,330,40,75,20,0.8533,27,23,525,0.55,0,14,11,25,28,0.8159,0.7555
2024-01-18,Agent_007,Agent_007,Support B,7.0,6.35,0.9312,0.7718,0,44,42,1,284,38,64,9,0.8259,9,7,403,0.55,0,20,21,11,10,0.99,0.8161
2024-01-18,Agent_008,Agent_008,Support B,7.0,6.34,0.9755,0.8408,0,78,75,1,181,35,34,36,0.7311,6,5,671,0.55,0,16,13,2,5,0.99,0.8161
2024-01-18,Agent_009,Agent_009,Support B,8.0,7.3,0.9818,0.8191,0,68,59,7,265,43,49,25,0.7404,23,22,280,0.6622,2,18,17,19,20,0.9558,0.8093
2024-01-18,Agent_010,Agent_010,Support B,7.0,7.11,0.8935,0.7066,0,56,49,5,356,30,52,37,0.7459,21,19,549,0.55,0,19,17,19,21,0.9076,0.9486
2024-01-18,Agent_011,Agent_011,Billing,8.0,7.88,0.9321,0.6723,0,68,65,2,431,48,18,30,0.776,21,20,484,0.573,1,18,19,24,23,0.8699,0.8235
2024-01-18,Agent_012,Agent_012,Billing,8.0,7.97,0.9585,0.7419,0,65,59,6,380,26,125,19,0.8131,14,12,487,0.6177,2,16,14,18,20,0.9341,0.6252
2024-01-18,Agent_013,Agent_013,Billing,8.0,8.15,0.9254,0.6829,0,67,57,9,254,45,59,28,0.7474,25,24,392,0.5896,1,10,9,15,16,0.99,0.8082
2024-01-18,Agent_014,Agent_014,Billing,6.0,5.86,1.0063,0.643,0,35,32,3,326,32,31,42,0.6962,18,15,437,0.55,1,20,20,11,11,0.8397,0.7913
2024-01-18,Agent_015,Agent_015,Billing,8.0,7.81,0.9733,0.6805,0,64,61,3,421,39,86,11,0.846,27,25,505,0.6013,0,5,4,22,23,0.9198,0.842
2024-01-18,Agent_016,Agent_016,Tech Support,6.0,5.83,0.9375,0.8401,0,61,56,5,263,39,13,45,0.665,18,17,345,0.682,0,5,4,8,9,0.8553,0.72
2024-01-18,Agent_017,Agent_017,Tech Support,8.0,7.23,0.9225,0.8582,0,65,61,3,331,49,41,34,0.7205,20,17,411,0.6866,1,6,5,18,19,0.918,0.7644
2024-01-18,Agent_018,Agent_018,Tech Support,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-18,Agent_019,Agent_019,Tech Support,8.0,8.02,0.8977,0.9178,0,32,29,2,363,41,72,40,0.6859,10,9,402,0.6355,0,15,14,3,4,0.8728,0.7933
2024-01-18,Agent_020,Agent_020,Tech Support,7.0,6.62,0.9406,0.8142,0,76,71,3,276,25,117,14,0.889,25,22,413,0.6322,0,23,19,14,18,0.9422,0.7844
2024-01-19,Agent_001,Agent_001,Support A,9.0,9.08,0.8794,0.9029,0,70,67,2,402,39,77,54,0.671,12,11,515,0.5574,2,21,21,1,1,0.8733,0.7609
2024-01-19,Agent_002,Agent_002,Support A,6.0,5.59,0.9586,0.7676,0,40,35,4,305,42,23,28,0.8144,16,14,376,0.6087,1,19,17,18,20,0.99,0.774
2024-01-19,Agent_003,Agent_003,Support A,8.0,7.63,0.9296,0.8668,0,33,29,3,266,58,31,36,0.757,24,23,276,0.764,2,20,19,4,5,0.9578,0.6348
2024-01-19,Agent_004,Agent_004,Support A,8.0,7.25,0.9667,0.8621,0,57,52,3,258,52,58,31,0.7663,29,25,372,0.6214,2,22,23,7,6,0.99,0.7688
2024-01-19,Agent_005,Agent_005,Support A,8.0,7.55,0.9539,0.858,0,44,41,3,344,54,78,28,0.7303,17,16,326,0.6704,2,8,8,14,14,0.99,0.6786
2024-01-19,Agent_006,Agent_006,Support B,8.0,7.21,0.9798,0.8567,0,44,41,1,358,59,80,22,0.7306,10,9,383,0.622,0,6,6,24,24,0.8949,0.6547
2024-01-19,Agent_007,Agent_007,Support B,9.0,8.87,0.9443,0.93,0,36,31,3,351,52,40,42,0.7276,29,28,440,0.613,2,7,6,26,27,0.8811,0.789
2024-01-19,Agent_008,Agent_008,Support B,9.0,9.13,0.9338,0.9272,0,63,54,7,467,44,45,28,0.7761,16,13,471,0.5556,0,12,12,8,8,0.9808,0.6893
2024-01-19,Agent_009,Agent_009,Support B,8.0,8.14,0.9104,0.9336,0,58,53,5,333,43,71,22,0.7433,11,10,432,0.5903,0,22,21,26,27,0.8069,0.6541
2024-01-19,Agent_010,Agent_010,Support B,6.0,5.78,0.9229,0.9567,0,65,58,5,321,47,86,20,0.7647,21,19,366,0.6087,1,21,22,28,27,0.9499,0.7084
2024-01-19,Agent_011,Agent_011,Billing,8.0,7.53,1.02,0.8668,0,78,70,7,221,12,44,15,0.8463,12,10,360,0.7134,0,10,10,25,25,0.9215,0.7544
2024-01-19,Agent_012,Agent_012,Billing,6.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-19,Agent_013,Agent_013,Billing,8.0,8.08,0.8922,0.7713,0,51,44,5,377,29,28,15,0.8254,24,21,360,0.6702,1,12,10,26,28,0.8128,0.687
2024-01-19,Agent_014,Agent_014,Billing,7.0,6.71,0.9151,0.7234,0,39,34,5,320,10,45,28,0.7341,15,13,365,0.6633,1,8,8,10,10,0.8263,0.5925
2024-01-19,Agent_015,Agent_015,Billing,7.0,6.65,0.9253,0.9631,0,23,19,3,238,55,31,33,0.7019,5,4,518,0.6493,0,18,16,23,25,0.8591,0.96
2024-01-19,Agent_016,Agent_016,Tech Support,6.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-19,Agent_017,Agent_017,Tech Support,8.0,7.45,0.9818,0.8747,0,60,52,7,295,38,59,24,0.7917,27,23,564,0.55,3,7,6,7,8,0.99,0.7849
2024-01-19,Agent_018,Agent_018,Tech Support,8.0,7.76,0.975,0.8687,0,32,29,1,347,42,70,26,0.7229,23,19,449,0.6263,0,14,13,3,4,0.9174,0.846
2024-01-19,Agent_019,Agent_019,Tech Support,6.0,5.44,0.9559,0.7849,0,24,23,0,317,62,45,14,0.7768,16,15,377,0.6142,2,21,19,10,12,0.9109,0.6043
2024-01-19,Agent_020,Agent_020,Tech Support,8.0,7.3,0.997,0.8568,0,69,58,9,195,40,63,22,0.6962,11,10,371,0.6686,0,14,13,5,6,0.9852,0.8252
2024-01-20,Agent_001,Agent_001,Support A,6.0,5.99,0.9449,0.7446,0,77,69,8,369,16,22,32,0.7915,25,21,310,0.7452,5,19,16,19,22,0.7137,0.8064
2024-01-20,Agent_002,Agent_002,Support A,8.0,7.98,0.9251,0.7725,0,22,20,1,299,57,34,23,0.7708,24,20,486,0.5619,3,20,20,14,14,0.9233,0.8227
2024-01-20,Agent_003,Agent_003,Support A,7.0,6.62,0.8673,0.7594,0,40,37,3,307,63,57,19,0.8563,29,26,493,0.55,1,6,4,2,4,0.9712,0.8107
2024-01-20,Agent_004,Agent_004,Support A,8.0,7.97,0.9793,0.7816,0,24,20,4,291,44,34,30,0.6823,6,5,543,0.55,1,15,15,27,27,0.8488,0.9393
2024-01-20,Agent_005,Agent_005,Support A,9.0,8.75,0.9706,0.7234,0,57,53,3,334,31,63,24,0.8279,26,24,368,0.6635,1,8,8,3,3,0.9049,0.6551
2024-01-20,Agent_006,Agent_006,Support B,8.0,7.82,0.8889,0.7189,0,71,64,7,292,18,34,38,0.7972,8,7,441,0.6725,0,19,16,24,27,0.9422,0.6299
2024-01-20,Agent_007,Agent_007,Support B,8.0,8.01,0.9864,0.8868,0,59,50,9,283,55,37,15,0.756,29,27,458,0.6865,5,7,6,11,12,0.8178,0.7369
2024-01-20,Agent_008,Agent_008,Support B,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-20,Agent_009,Agent_009,Support B,8.0,8.08,0.9079,0.8291,0,26,22,3,235,24,77,20,0.9001,22,19,352,0.5981,0,22,22,11,11,0.9065,0.8607
2024-01-20,Agent_010,Agent_010,Support B,8.0,7.7,0.9714,0.7342,0,30,27,2,393,64,35,20,0.8259,22,18,443,0.638,3,22,19,6,9,0.9321,0.7427
2024-01-20,Agent_011,Agent_011,Billing,8.0,8.04,0.959,0.7645,0,30,28,0,242,48,41,44,0.7167,17,15,466,0.5765,0,5,4,26,27,0.7705,0.9166
2024-01-20,Agent_012,Agent_012,Billing,8.0,8.03,0.99,0.911,0,71,68,1,259,42,21,21,0.7318,13,11,420,0.6736,0,19,20,12,11,0.8809,0.6864
2024-01-20,Agent_013,Agent_013,Billing,8.0,7.6,0.9018,0.6836,0,20,17,2,371,23,20,26,0.7341,6,5,383,0.6513,0,19,18,16,17,0.8808,0.7826
2024-01-20,Agent_014,Agent_014,Billing,9.0,8.81,0.8733,0.9391,0,25,21,4,265,51,5,22,0.7566,27,25,484,0.6535,2,8,8,0,0,0.8933,0.8169
2024-01-20,Agent_015,Agent_015,Billing,9.0,8.78,0.9004,0.7519,0,47,44,1,315,40,53,24,0.7466,11,10,280,0.7665,0,9,9,10,10,0.9168,0.8569
2024-01-20,Agent_016,Agent_016,Tech Support,8.0,7.36,0.9391,0.8178,0,48,44,4,226,33,72,24,0.8563,14,12,373,0.6584,0,19,16,11,14,0.8071,0.7763
2024-01-20,Agent_017,Agent_017,Tech Support,8.0,7.71,0.9799,0.9295,0,69,58,11,373,21,38,5,0.8935,25,23,414,0.6171,5,22,21,4,5,0.9368,0.7754
2024-01-20,Agent_018,Agent_018,Tech Support,8.0,7.34,0.9343,0.8001,0,75,63,12,335,31,25,24,0.7269,18,16,325,0.7668,1,19,15,18,22,0.8956,0.7825
2024-01-20,Agent_019,Agent_019,Tech Support,6.0,6.09,0.9433,0.7895,0,58,56,2,359,39,78,25,0.806,23,21,380,0.5876,4,16,16,15,15,0.9254,0.7876
2024-01-20,Agent_020,Agent_020,Tech Support,8.0,7.8,0.939,0.8766,0,52,46,5,180,42,84,21,0.7432,15,14,398,0.6047,1,8,8,11,11,0.9319,0.8338
2024-01-21,Agent_001,Agent_001,Support A,8.0,7.6,0.9659,0.8389,0,20,18,1,369,16,93,23,0.7768,12,11,468,0.55,0,20,21,5,4,0.8717,0.7153
2024-01-21,Agent_002,Agent_002,Support A,8.0,7.94,0.9479,0.738,0,28,25,1,342,44,41,24,0.8271,13,11,546,0.6011,1,19,19,2,2,0.8694,0.7582
2024-01-21,Agent_003,Agent_003,Support A,7.0,6.44,0.9291,0.7314,0,76,72,4,180,44,56,40,0.6834,5,4,395,0.6793,0,17,16,7,8,0.8625,0.8223
2024-01-21,Agent_004,Agent_004,Support A,7.0,6.91,0.9454,0.8468,0,62,54,6,306,22,0,28,0.8092,15,13,324,0.7639,3,23,18,16,21,0.8988,0.8846
2024-01-21,Agent_005,Agent_005,Support A,9.0,9.17,0.9535,0.8072,0,32,29,2,291,24,58,5,0.8016,16,14,501,0.5718,2,19,18,20,21,0.9462,0.6939
2024-01-21,Agent_006,Agent_006,Support B,9.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-21,Agent_007,Agent_007,Support B,7.0,6.54,0.9413,0.7841,0,42,40,2,278,64,31,32,0.7884,21,20,407,0.6025,1,20,18,6,8,0.7804,0.8576
2024-01-21,Agent_008,Agent_008,Support B,7.0,6.52,0.9625,0.7918,0,22,18,2,301,50,44,20,0.8185,12,10,351,0.649,1,9,7,23,25,0.98,0.8036
2024-01-21,Agent_009,Agent_009,Support B,8.0,7.93,0.9002,0.8197,0,68,62,4,339,37,10,26,0.772,6,5,462,0.55,0,18,18,24,24,0.8741,0.7541
2024-01-21,Agent_010,Agent_010,Support B,7.0,7.07,0.9385,0.98,0,31,26,4,274,54,38,28,0.797,18,15,486,0.563,0,17,14,22,25,0.9422,0.6211
2024-01-21,Agent_011,Agent_011,Billing,8.0,8.05,0.9864,0.8046,0,28,24,2,344,20,91,42,0.7224,20,17,515,0.5736,1,20,19,19,20,0.99,0.8098
2024-01-21,Agent_012,Agent_012,Billing,8.0,7.27,0.9099,0.96,0,52,48,4,399,52,41,30,0.7915,12,11,633,0.55,4,12,12,8,8,0.8744,0.7103
2024-01-21,Agent_013,Agent_013,Billing,8.0,7.73,1.0065,0.8564,0,61,56,3,360,21,41,15,0.7879,21,19,458,0.55,1,14,12,6,8,0.8361,0.7793
2024-01-21,Agent_014,Agent_014,Billing,8.0,8.04,0.9929,0.8705,0,23,19,4,306,41,22,23,0.7538,13,12,505,0.696,0,8,7,12,13,0.8815,0.7893
2024-01-21,Agent_015,Agent_015,Billing,6.0,5.95,0.9381,0.8322,0,78,70,7,394,10,63,33,0.7181,12,11,431,0.5771,1,6,6,28,28,0.8653,0.6303
2024-01-21,Agent_016,Agent_016,Tech Support,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-21,Agent_017,Agent_017,Tech Support,8.0,7.25,0.9108,0.734,0,41,35,5,288,17,36,34,0.7224,27,23,306,0.7215,1,14,14,26,26,0.8852,0.8145
2024-01-21,Agent_018,Agent_018,Tech Support,8.0,7.86,0.9213,0.7347,0,23,21,1,276,43,43,12,0.7773,20,17,511,0.5649,1,16,16,12,12,0.9191,0.6833
2024-01-21,Agent_019,Agent_019,Tech Support,8.0,7.45,1.018,0.98,0,25,23,1,230,28,75,32,0.7489,6,5,345,0.6425,1,24,24,23,23,0.99,0.8122
2024-01-21,Agent_020,Agent_020,Tech Support,9.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-22,Agent_001,Agent_001,Support A,8.0,8.16,0.9403,0.7955,0,64,56,8,357,46,74,10,0.8131,7,6,488,0.55,0,23,18,4,9,0.9279,0.8771
2024-01-22,Agent_002,Agent_002,Support A,6.0,5.73,1.02,0.7845,0,66,56,10,306,43,58,18,0.737,23,19,395,0.6376,2,9,8,24,25,0.99,0.6937
2024-01-22,Agent_003,Agent_003,Support A,7.0,6.88,0.8535,0.7137,0,34,32,2,324,19,93,29,0.7614,9,7,258,0.7988,0,23,23,10,10,0.9074,0.8117
2024-01-22,Agent_004,Agent_004,Support A,8.0,7.57,0.9555,0.7774,0,23,20,3,344,50,54,29,0.8462,21,18,506,0.5779,1,17,16,4,5,0.8845,0.6991
2024-01-22,Agent_005,Agent_005,Support A,8.0,7.64,0.9128,0.8239,0,49,45,3,366,25,53,23,0.7765,6,5,453,0.6534,0,6,6,14,14,0.9344,0.698
2024-01-22,Agent_006,Agent_006,Support B,8.0,7.45,0.9911,0.8523,0,28,24,3,180,58,76,23,0.7954,12,11,393,0.6239,0,13,12,1,2,0.8727,0.96
2024-01-22,Agent_007,Agent_007,Support B,9.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-22,Agent_008,Agent_008,Support B,7.0,7.11,0.9672,0.8488,0,50,43,7,345,10,51,32,0.712,17,16,386,0.6394,1,18,17,19,20,0.99,0.7055
2024-01-22,Agent_009,Agent_009,Support B,8.0,8.06,0.9133,0.7642,0,70,64,6,305,21,23,18,0.7739,24,23,475,0.6626,4,24,26,5,3,0.7957,0.6915
2024-01-22,Agent_010,Agent_010,Support B,8.0,7.62,0.9183,0.8103,0,63,59,3,309,44,53,17,0.8782,22,19,484,0.6567,1,11,10,3,4,0.99,0.7291
2024-01-22,Agent_011,Agent_011,Billing,7.0,6.49,0.9939,0.8484,0,59,52,6,243,30,49,27,0.8138,29,28,328,0.7267,2,13,11,5,7,0.9775,0.75
2024-01-22,Agent_012,Agent_012,Billing,8.0,7.74,0.96,0.8253,0,28,26,2,344,28,65,21,0.8886,23,22,374,0.6607,2,12,10,29,31,0.8869,0.8448
2024-01-22,Agent_013,Agent_013,Billing,8.0,7.21,0.9405,0.9065,0,75,69,5,295,46,34,30,0.7543,26,23,428,0.5928,1,21,22,29,28,0.8632,0.7965
2024-01-22,Agent_014,Agent_014,Billing,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-22,Agent_015,Agent_015,Billing,8.0,7.64,0.9368,0.831,0,44,38,5,344,65,28,27,0.6999,5,4,528,0.55,0,18,18,0,0,0.9339,0.7364
2024-01-22,Agent_016,Agent_016,Tech Support,8.0,7.26,1.0103,0.8412,0,76,68,8,299,33,24,18,0.7185,5,4,473,0.5863,0,16,12,16,20,0.8971,0.7803
2024-01-22,Agent_017,Agent_017,Tech Support,8.0,7.3,0.9918,0.7622,0,53,48,4,241,50,33,18,0.7892,17,15,353,0.6194,2,24,23,3,4,0.8517,0.839
2024-01-22,Agent_018,Agent_018,Tech Support,7.0,6.72,0.8788,0.8237,0,68,62,6,294,37,55,14,0.8568,7,6,322,0.6628,1,17,17,27,27,0.9308,0.8498
2024-01-22,Agent_019,Agent_019,Tech Support,6.0,5.74,1.0107,0.714,0,28,26,0,259,31,62,25,0.6324,23,21,335,0.7699,2,12,11,16,17,0.9248,0.8194
2024-01-22,Agent_020,Agent_020,Tech Support,8.0,7.41,0.9822,0.8277,0,36,30,4,337,27,37,21,0.808,10,8,294,0.726,1,7,5,6,8,0.9501,0.8295
2024-01-23,Agent_001,Agent_001,Support A,7.0,7.0,0.9406,0.7243,0,61,55,5,227,15,63,8,0.8953,23,21,465,0.6238,0,21,22,15,14,0.8844,0.8688
2024-01-23,Agent_002,Agent_002,Support A,8.0,8.15,0.9329,0.9069,0,40,35,3,373,44,100,27,0.8598,14,13,481,0.5744,1,22,21,21,22,0.8449,0.69
2024-01-23,Agent_003,Agent_003,Support A,7.0,6.31,0.9495,0.8507,0,23,21,2,407,27,37,23,0.7031,8,7,439,0.6466,1,5,4,11,12,0.8954,0.6575
2024-01-23,Agent_004,Agent_004,Support A,7.0,6.45,0.8995,0.7439,0,58,49,8,350,39,72,12,0.8645,5,4,394,0.6814,1,19,19,4,4,0.9155,0.7352
2024-01-23,Agent_005,Agent_005,Support A,7.0,6.91,0.8918,0.8699,0,32,27,3,310,41,48,24,0.795,9,7,492,0.6229,0,12,11,7,8,0.8533,0.9282
2024-01-23,Agent_006,Agent_006,Support B,6.0,5.44,0.8923,0.8529,0,24,22,0,326,25,55,20,0.8915,8,7,349,0.6179,0,14,12,18,20,0.8955,0.849
